date_darwin,station,fire_count_0_25km,fire_count_25_50km,fire_count_50_100km,fire_count_100_200km,fire_count_200_500km,frp_sum_0_25km,frp_sum_25_50km,frp_sum_50_100km,frp_sum_100_200km,frp_sum_200_500km,frp_mean_0_25km,frp_mean_25_50km,frp_mean_50_100km,frp_mean_100_200km,frp_mean_200_500km,frp_max_0_25km,frp_max_25_50km,frp_max_50_100km,frp_max_100_200km,frp_max_200_500km,fire_count_0_500km,frp_sum_0_500km,frp_mean_0_500km,frp_max_0_500km,nearest_fire_km,firms_local_day_complete,fire_day
2018-01-01,Palmerston,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-01,Stokes Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-01,Winnellie,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2018-01-02,Palmerston,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,1500.1,,,,,9.203067484662576,,,,,54.26,163.0,1500.1,9.203067484662576,54.26,281.0954872227232,1,1
2018-01-02,Stokes Hill,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,1500.1,,,,,9.203067484662576,,,,,54.26,163.0,1500.1,9.203067484662576,54.26,288.82430647034863,1,1
2018-01-02,Winnellie,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,1490.84,,,,,9.202716049382715,,,,,54.26,162.0,1490.84,9.202716049382715,54.26,291.5125223630907,1,1
2018-01-03,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-03,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-03,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-04,Palmerston,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.92,,,,,2.92,,,,,2.92,1.0,2.92,2.92,2.92,436.88231580759685,1,1
2018-01-04,Stokes Hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.92,,,,,2.92,,,,,2.92,1.0,2.92,2.92,2.92,436.64061242560103,1,1
2018-01-04,Winnellie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.92,,,,,2.92,,,,,2.92,1.0,2.92,2.92,2.92,442.4249702222414,1,1
2018-01-05,Palmerston,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.69,,,,,13.69,,,,,13.69,1.0,13.69,13.69,13.69,367.14390380438533,1,1
2018-01-05,Stokes Hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.69,,,,,13.69,,,,,13.69,1.0,13.69,13.69,13.69,376.78878866663194,1,1
2018-01-05,Winnellie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.69,,,,,13.69,,,,,13.69,1.0,13.69,13.69,13.69,378.1313869771425,1,1
2018-01-06,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-06,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-06,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-07,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-07,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-07,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-08,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-08,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-08,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-09,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-09,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-09,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-10,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-10,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-10,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-11,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-11,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-11,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-12,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-12,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-12,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-13,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-13,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-13,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-14,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-14,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-14,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-15,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-15,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-15,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-16,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-16,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-16,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-17,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-17,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-17,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-18,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-18,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-18,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-19,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-19,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-19,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-20,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-20,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-20,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-21,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-21,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-21,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-22,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-22,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-22,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-23,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-23,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-23,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-24,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-24,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-24,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-25,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-25,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-25,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-26,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-26,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-26,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-27,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-27,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-27,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-28,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-28,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-28,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-29,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-29,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-29,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-30,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-30,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-30,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-31,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-31,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-01-31,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-01,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-01,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-01,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-02,Palmerston,0.0,0.0,0.0,24.0,28.0,0.0,0.0,0.0,103.58,164.85,,,,4.315833333333333,5.8875,,,,9.42,15.39,52.0,268.43,5.162115384615385,15.39,165.14576233560715,1,1
2018-02-02,Stokes Hill,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,70.7,197.73,,,,4.41875,5.4925,,,,9.42,15.39,52.0,268.43,5.162115384615385,15.39,177.2571572539217,1,1
2018-02-02,Winnellie,0.0,0.0,0.0,17.0,35.0,0.0,0.0,0.0,76.69,191.74,,,,4.511176470588235,5.478285714285715,,,,9.42,15.39,52.0,268.43,5.162115384615385,15.39,174.39295606183333,1,1
2018-02-03,Palmerston,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,146.63,,,,,5.639615384615384,,,,,11.94,26.0,146.63,5.639615384615384,11.94,233.40923650466377,1,1
2018-02-03,Stokes Hill,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,146.63,,,,,5.639615384615384,,,,,11.94,26.0,146.63,5.639615384615384,11.94,245.35285249437854,1,1
2018-02-03,Winnellie,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,146.63,,,,,5.639615384615384,,,,,11.94,26.0,146.63,5.639615384615384,11.94,243.62004881105676,1,1
2018-02-04,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-04,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-04,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-05,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-05,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-05,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-06,Palmerston,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,,,,,3.95,,,,,3.95,1.0,3.95,3.95,3.95,201.06308750922,1,1
2018-02-06,Stokes Hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,,,,,3.95,,,,,3.95,1.0,3.95,3.95,3.95,212.8939704143322,1,1
2018-02-06,Winnellie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,,,,,3.95,,,,,3.95,1.0,3.95,3.95,3.95,209.10129816421204,1,1
2018-02-07,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-07,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-07,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-08,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-08,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-08,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-09,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-09,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-09,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-10,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-10,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-10,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-11,Palmerston,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.93,,,,,7.93,,,,,7.93,1.0,7.93,7.93,7.93,441.2919679058006,1,1
2018-02-11,Stokes Hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.93,,,,,7.93,,,,,7.93,1.0,7.93,7.93,7.93,440.03290289339964,1,1
2018-02-11,Winnellie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.93,,,,,7.93,,,,,7.93,1.0,7.93,7.93,7.93,446.01740189933753,1,1
2018-02-12,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-12,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-12,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-13,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-13,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-13,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-14,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-14,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-14,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-15,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-15,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-15,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-16,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-16,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-16,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-17,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-17,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-17,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-18,Palmerston,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,,,2.72,,,,,2.72,,,1.0,2.72,2.72,2.72,92.8141994457399,1,1
2018-02-18,Stokes Hill,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.72,0.0,,,,2.72,,,,,2.72,,1.0,2.72,2.72,2.72,100.57076247203827,1,1
2018-02-18,Winnellie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.72,0.0,,,,2.72,,,,,2.72,,1.0,2.72,2.72,2.72,103.17073396557866,1,1
2018-02-19,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-19,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-19,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-20,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-20,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-20,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-21,Palmerston,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.79,0.0,,,,3.79,,,,,3.79,,1.0,3.79,3.79,3.79,188.18970887306384,1,1
2018-02-21,Stokes Hill,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.79,0.0,,,,3.79,,,,,3.79,,1.0,3.79,3.79,3.79,198.43810399089264,1,1
2018-02-21,Winnellie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.79,0.0,,,,3.79,,,,,3.79,,1.0,3.79,3.79,3.79,193.17649299643062,1,1
2018-02-22,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-22,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-22,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-23,Palmerston,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,14.99,105.3,,,,4.996666666666667,5.85,,,,5.55,15.94,21.0,120.28999999999999,5.7280952380952375,15.94,125.45227095772559,1,1
2018-02-23,Stokes Hill,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,14.99,105.3,,,,4.996666666666667,5.85,,,,5.55,15.94,21.0,120.28999999999999,5.7280952380952375,15.94,137.2522973142615,1,1
2018-02-23,Winnellie,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,14.99,105.3,,,,4.996666666666667,5.85,,,,5.55,15.94,21.0,120.28999999999999,5.7280952380952375,15.94,133.45663512756943,1,1
2018-02-24,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-24,Stokes Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-24,Winnellie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
2018-02-25,Palmerston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,1,0
